,artistName,msPlayed,minPlayed,hourPlayed
876,Kodak Black,4859716,80.99526666666667,1.3499211111111111
565,French Montana,4803592,80.05986666666666,1.3343311111111111
1769,XXXTENTACION,4791503,79.85838333333334,1.3309730555555557
126,BTS,4775498,79.59163333333333,1.3265272222222222
1131,NLE Choppa,4749035,79.15058333333333,1.3191763888888888
1734,Wafia,4746852,79.1142,1.31857
1355,Rich The Kid,4674528,77.9088,1.29848
287,Cautious Clay,4663458,77.7243,1.295405
81,Aminé,4575409,76.25681666666667,1.2709469444444443
1477,Smino,4530592,75.50986666666667,1.2584977777777777
802,K CAMP,4517752,75.29586666666667,1.2549311111111112
50,Abe Parker,4505756,75.09593333333333,1.251598888888889
735,Jeremih,4432673,73.87788333333333,1.2312980555555555
1078,Migos,4409660,73.49433333333333,1.2249055555555555
466,"Earth, Wind & Fire",4390960,73.18266666666666,1.219711111111111
1703,Usher,4390067,73.16778333333333,1.2194630555555555
935,Lil Jon,4385388,73.0898,1.2181633333333333
125,BROCKHAMPTON,4377512,72.95853333333334,1.2159755555555556
400,Deepend,4297210,71.62016666666666,1.1936694444444444
151,Bas,4222001,70.36668333333333,1.1727780555555554
186,Big Sean,4194606,69.9101,1.1651683333333334
1220,PARTYNEXTDOOR,4191549,69.85915,1.1643191666666666
1192,ODIE,4177973,69.63288333333334,1.1605480555555556
920,Leon Bridges,4144254,69.0709,1.1511816666666665
1392,SZA,4137937,68.96561666666666,1.1494269444444443
1028,MarMar Oso,4119679,68.66131666666666,1.1443552777777777
1413,ScHoolboy Q,4088473,68.14121666666666,1.1356869444444444
1605,The Joe Rogan Experience,4042562,67.37603333333334,1.122933888888889
1588,The Chainsmokers,4042316,67.37193333333333,1.1228655555555556
557,Frank Ocean,3992365,66.53941666666667,1.1089902777777778
317,Clean Bandit,3973887,66.23145,1.1038575
798,Justin Bieber,3949387,65.82311666666666,1.0970519444444444
674,J. Cole,3915658,65.26096666666666,1.0876827777777778
89,Another Damn Talk Show,3894613,64.91021666666667,1.0818369444444444
1639,Timbaland,3878844,64.6474,1.0774566666666667
830,Katy Perry,3867147,64.45245,1.0742075
1758,Wiz Khalifa,3852747,64.21245,1.0702075
11,21 Savage,3841239,64.02065,1.0670108333333335
574,G-Eazy,3776588,62.943133333333336,1.0490522222222223
351,DAVESTATEOFMIND,3768179,62.80298333333333,1.0467163888888888
1524,Swae Lee,3758538,62.6423,1.0440383333333334
323,Col3trane,3742142,62.369033333333334,1.0394838888888889
1889,tobi lou,3730678,62.17796666666667,1.0362994444444444
1607,The Kid LAROI,3722810,62.04683333333333,1.0341138888888888
1161,Nicki Minaj,3717009,61.95015,1.0325025
589,Giveon,3716440,61.940666666666665,1.0323444444444445
297,Chef E,3671565,61.19275,1.0198791666666667
828,Katori Walker,3623625,60.39375,1.0065625
33,A$AP Ferg,3620456,60.34093333333333,1.0056822222222221
533,Fireboy DML,3578519,59.641983333333336,0.9940330555555555
313,Ciara,3567047,59.450783333333334,0.9908463888888889
1508,Stray Kids,3533116,58.885266666666666,0.9814211111111111
775,Jonas Blue,3532138,58.868966666666665,0.9811494444444444
1651,Tom Misch & Carmody,3509964,58.4994,0.97499
1505,Still Woozy,3494981,58.24968333333333,0.9708280555555555
359,DJ Khaled,3470199,57.83665,0.9639441666666666
691,Jack Johnson,3462847,57.71411666666667,0.9619019444444444
1289,Pressa,3454699,57.578316666666666,0.9596386111111112
1729,WESLEE,3440674,57.344566666666665,0.9557427777777777
977,Lucky Daye,3405360,56.756,0.9459333333333333
403,Denzel Curry,3402228,56.7038,0.9450633333333334
32,A Boogie Wit da Hoodie,3385725,56.42875,0.9404791666666666
639,Honeyboys,3382344,56.3724,0.9395399999999999
1019,Major Lazer,3316400,55.27333333333333,0.9212222222222223
1007,Mack Keane,3296975,54.94958333333334,0.9158263888888889
428,Doja Cat,3296190,54.9365,0.9156083333333334
1201,Oliver Tree,3242112,54.0352,0.9005866666666668
1479,Smooky MarGielaa,3170266,52.83776666666667,0.8806294444444445
1269,Pitbull,3155610,52.5935,0.8765583333333333
106,August Alsina,3154085,52.568083333333334,0.8761347222222222
690,Jack Harlow,3139489,52.32481666666666,0.8720802777777777
640,Hood Cash Radio: Podcast Edition,3001620,50.027,0.8337833333333333
1115,Murda Beatz,2981860,49.69766666666667,0.8282944444444446
1277,PnB Rock,2980518,49.6753,0.8279216666666667
1,$tupid Young,2975978,49.59963333333334,0.8266605555555556
1149,Nelly,2974981,49.583016666666666,0.8263836111111111
434,Don Toliver,2968744,49.47906666666667,0.8246511111111111
42,ALLBLACK,2964678,49.4113,0.8235216666666666
605,Gucci Mane,2940202,49.003366666666665,0.8167227777777778
202,Blueface,2931243,48.85405,0.8142341666666667
1831,bLAck pARty,2915246,48.58743333333334,0.8097905555555556
293,Chance the Rapper,2897888,48.29813333333333,0.8049688888888888
698,Jaden,2894099,48.23498333333333,0.8039163888888888
595,Godholly,2872392,47.8732,0.7978866666666666
1198,Offset,2794498,46.57496666666667,0.7762494444444444
190,Bino Rideaux,2788462,46.47436666666667,0.7745727777777778
18,42 Dugg,2773237,46.220616666666665,0.770343611111111
348,D33J,2760488,46.00813333333333,0.7668022222222223
563,Fredo Bang,2733028,45.550466666666665,0.7591744444444444
1043,Maroon 5,2721812,45.363533333333336,0.756058888888889
942,Lil Skies,2713881,45.23135,0.7538558333333333
339,Crash Adams,2620308,43.6718,0.7278633333333333
1602,The Homies,2603923,43.398716666666665,0.7233119444444445
1144,Ne-Yo,2553046,42.55076666666667,0.7091794444444445
1564,Taylor Swift,2526674,42.11123333333333,0.7018538888888889
1031,Marc E. Bassy,2524104,42.0684,0.70114
1208,OneRepublic,2506060,41.76766666666666,0.6961277777777777
1068,Megan Thee Stallion,2498850,41.6475,0.694125
1004,Mac Miller,2485305,41.42175,0.6903625000000001
937,Lil Keed,2452835,40.880583333333334,0.6813430555555555
1680,Trippie Redd,2423403,40.39005,0.6731675
477,Ella Mai,2422400,40.373333333333335,0.6728888888888889
86,Andy Grammer,2409092,40.15153333333333,0.6691922222222222
1150,Nelly Furtado,2395366,39.92276666666667,0.6653794444444444
858,Kid Cudi,2322845,38.714083333333335,0.6452347222222222
652,Hylan Starr,2317664,38.62773333333333,0.6437955555555556
1409,Santana,2310259,38.50431666666667,0.6417386111111111
20,50 Cent,2310171,38.50285,0.6417141666666667
283,Casey Veggies,2308874,38.481233333333336,0.6413538888888889
507,FNF Chop,2300760,38.346,0.6390999999999999
1898,yvngxchris,2260319,37.67198333333333,0.6278663888888888
566,Fresco Trey,2224272,37.0712,0.6178533333333333
1157,Nicholas Britell,2223683,37.06138333333333,0.6176897222222222
1373,Roy Woods,2213522,36.89203333333333,0.6148672222222221
1432,Shallou,2200671,36.67785,0.6112974999999999
972,Louis The Child,2199879,36.66465,0.6110775
1279,Polo G,2197400,36.623333333333335,0.6103888888888889
1860,iann dior,2190075,36.50125,0.6083541666666666
1040,Mark Ronson,2164858,36.08096666666667,0.6013494444444445
1480,Snakehips,2161063,36.017716666666665,0.6002952777777778
699,Jagged Edge,2138408,35.64013333333333,0.5940022222222222
742,Jessie J,2115121,35.25201666666667,0.5875336111111111
494,Eric Bellinger,2114077,35.23461666666667,0.5872436111111111
1211,Oscar Welsh,2109309,35.15515,0.5859191666666667
1203,Omar Apollo,2104037,35.067283333333336,0.5844547222222223
736,Jeremy Zucker,2092720,34.87866666666667,0.5813111111111111
649,Hunxho,2084036,34.73393333333333,0.5788988888888889
188,Big Yavo,2076103,34.60171666666667,0.5766952777777778
1033,Mariah Carey,2038530,33.9755,0.5662583333333333
672,J Balvin,2017084,33.618066666666664,0.560301111111111
1352,Rich Brian,1994073,33.23455,0.5539091666666667
1499,Stephen Dawes,1993168,33.21946666666667,0.5536577777777778
1303,Quavo,1979838,32.9973,0.5499550000000001
1011,MadeinTYO,1966012,32.766866666666665,0.5461144444444445
1368,Rod Wave,1956011,32.600183333333334,0.5433363888888889
944,Lil Tjay,1944029,32.400483333333334,0.5400080555555555
835,Keith Ape,1940580,32.343,0.53905
214,Booman Forever,1909484,31.824733333333334,0.5304122222222223
1393,Saba,1904336,31.738933333333332,0.5289822222222222
1534,T-Wayne,1894917,31.58195,0.5263658333333333
447,Dro Kenji,1886731,31.445516666666666,0.5240919444444444
1790,Yo Gotti,1875723,31.26205,0.5210341666666667
1354,Rich Homie Quan,1859735,30.995583333333332,0.5165930555555556
1662,Too $hort,1845020,30.750333333333334,0.5125055555555555
304,Chingy,1835075,30.584583333333335,0.5097430555555555
948,Lil Yachty,1829106,30.4851,0.508085
118,B.o.B,1824862,30.414366666666666,0.5069061111111111
1055,Mat McHugh,1814945,30.249083333333335,0.5041513888888889
898,LEW,1810691,30.178183333333333,0.5029697222222222
721,Jay Park,1801507,30.025116666666666,0.5004186111111111
590,Glass Animals,1795638,29.9273,0.49878833333333333
112,Avicii,1784288,29.738133333333334,0.49563555555555555
601,Gregory Alan Isakov,1771971,29.53285,0.4922141666666667
1197,Ocie Elliott,1771541,29.525683333333333,0.4920947222222222
922,Leven Kali,1770636,29.5106,0.49184333333333335
430,Dominic Fike,1765303,29.421716666666665,0.4903619444444444
810,KIDS SEE GHOSTS,1742658,29.0443,0.4840716666666667
266,Caleborate,1734523,28.908716666666667,0.4818119444444445
1216,Owl City,1712959,28.549316666666666,0.4758219444444444
1755,Wild Rivers,1704428,28.407133333333334,0.4734522222222222
1193,OHGEESY,1689537,28.15895,0.4693158333333333
1002,Mac Ayres,1686340,28.105666666666668,0.4684277777777778
139,Bad Meets Evil,1674332,27.905533333333334,0.46509222222222224
1742,Watrcup,1664593,27.743216666666665,0.46238694444444445
1313,REASON,1654657,27.577616666666668,0.45962694444444446
936,Lil Jon & The East Side Boyz,1649578,27.492966666666668,0.4582161111111111
215,Boombox Cartel,1643297,27.388283333333334,0.4564713888888889
715,Jason Derulo,1640910,27.3485,0.45580833333333337
542,Flo Rida,1634376,27.2396,0.4539933333333333
1577,Terror Squad,1625714,27.095233333333333,0.4515872222222222
1779,Yasumu,1616924,26.948733333333333,0.4491455555555556
1114,Mura Masa,1605065,26.751083333333334,0.4458513888888889
1818,Zara Larsson,1603350,26.7225,0.445375
1448,SiR,1602811,26.713516666666667,0.44522527777777776
910,Laney Keyz,1584919,26.415316666666666,0.4402552777777778
1440,ShooterGang Kony,1579887,26.33145,0.4388575
1190,O.T. Genasis,1559297,25.98828333333333,0.4331380555555555
1264,Piff Marti,1548969,25.81615,0.43026916666666665
429,Dom Kennedy,1533251,25.554183333333334,0.4259030555555556
680,JAY-Z,1523057,25.384283333333332,0.4230713888888889
272,Cardi B,1521191,25.353183333333334,0.42255305555555556
689,Ja Rule,1511877,25.19795,0.4199658333333333
877,Kool & The Gang,1509462,25.1577,0.419295
1700,Unknown Artist,1487219,24.786983333333332,0.41311638888888885
1243,Peach Tree Rascals,1481046,24.6841,0.41140166666666667
1045,Marshmello,1462113,24.36855,0.40614249999999996
1360,Rihanna,1455160,24.252666666666666,0.40421111111111113
360,DJ Pella,1449558,24.1593,0.40265500000000004
1796,Young Money,1445385,24.08975,0.40149583333333333
99,Ariana Grande,1442366,24.039433333333335,0.4006572222222223
1772,YFN Lucci,1424491,23.741516666666666,0.39569194444444444
1335,Red Cafe,1418963,23.649383333333333,0.3941563888888889
514,Famous Dex,1412003,23.533383333333333,0.39222305555555553
1611,The Lumineers,1408707,23.47845,0.3913075
909,Landon Cube,1408368,23.4728,0.3912133333333333
239,Bryson Tiller,1405909,23.431816666666666,0.39053027777777777
678,JACKBOYS,1403948,23.39913333333333,0.38998555555555553
1008,Macklemore,1401902,23.365033333333333,0.3894172222222222
516,Far East Movement,1394782,23.246366666666667,0.38743944444444445
1386,SEB,1389835,23.163916666666665,0.38606527777777777
518,Fat Joe,1383457,23.057616666666668,0.38429361111111116
961,Logan Bowden,1381685,23.028083333333335,0.38380138888888893
523,Felly,1371475,22.857916666666668,0.3809652777777778
137,Bad Bunny,1361128,22.685466666666667,0.3780911111111111
47,Aaron May,1360025,22.667083333333334,0.37778472222222226
724,Jay Sean,1357242,22.6207,0.37701166666666663
1332,Ray J,1351968,22.5328,0.3755466666666667
129,Baby Bash,1350655,22.510916666666667,0.37518194444444447
1542,THEY.,1350353,22.505883333333333,0.37509805555555553
1490,Spence Lee,1340325,22.33875,0.3723125
402,Demi Lovato,1339958,22.332633333333334,0.37221055555555554
800,Justin Timberlake,1337693,22.294883333333335,0.3715813888888889
819,Kamaiyah,1306619,21.776983333333334,0.3629497222222222
1327,Rarri,1302588,21.7098,0.36183000000000004
1084,Miley Cyrus,1292987,21.549783333333334,0.35916305555555555
525,Fergie,1287476,21.457933333333333,0.35763222222222224
109,Austin George,1283714,21.395233333333334,0.3565872222222222
1088,MisterWives,1283426,21.390433333333334,0.35650722222222225
55,Adele,1270785,21.17975,0.3529958333333333
264,Calabasas,1266200,21.10333333333333,0.3517222222222222
1177,Nobuo Uematsu,1262076,21.0346,0.3505766666666667
580,Gang Starr,1255810,20.93016666666667,0.3488361111111111
1820,Ziggy Alberts,1252995,20.88325,0.34805416666666666
302,Childish Gambino,1251733,20.862216666666665,0.3477036111111111
1294,Problem,1249751,20.829183333333333,0.34715305555555553
1367,Robotaki,1242283,20.704716666666666,0.3450786111111111
1026,Manifest,1240468,20.674466666666667,0.34457444444444446
1047,Martin O'Donnell,1226968,20.449466666666666,0.34082444444444443
624,Harry Styles,1216944,20.2824,0.33804
1058,Matthew Fowler,1211664,20.1944,0.33657333333333334
1003,Mac Dre,1203665,20.061083333333332,0.3343513888888889
939,Lil Nas X,1184287,19.738116666666667,0.3289686111111111
1412,Saweetie,1182608,19.710133333333335,0.32850222222222225
647,Hotel Ugly,1181523,19.69205,0.32820083333333333
261,Caamp,1180449,19.67415,0.32790250000000004
101,Arizona Zervas,1178300,19.638333333333332,0.3273055555555555
1278,Pokémon,1169396,19.489933333333333,0.32483222222222224
1102,Morray,1166538,19.4423,0.3240383333333333
707,James Heather,1164024,19.4004,0.32334
1654,Tom The Mail Man,1161242,19.354033333333334,0.3225672222222222
1668,Tracy Chapman,1152833,19.21388333333333,0.32023138888888886
765,John Legend,1148252,19.137533333333334,0.3189588888888889
60,Akon,1147807,19.130116666666666,0.31883527777777776
539,Fleetwood Mac,1146594,19.1099,0.3184983333333333
23,6ix9ine,1146504,19.1084,0.31847333333333333
1645,Tobias Dray,1144345,19.072416666666665,0.31787361111111107
1147,Nef The Pharaoh,1142239,19.037316666666666,0.3172886111111111
1613,The Notorious B.I.G.,1132585,18.876416666666668,0.3146069444444445
1714,Vedo,1130756,18.845933333333335,0.3140988888888889
778,Jonn Hart,1127634,18.7939,0.3132316666666667
1669,Train,1118410,18.640166666666666,0.31066944444444444
1466,Ski Mask The Slump God,1117378,18.622966666666667,0.3103827777777778
817,Kaleb Mitchell,1115063,18.584383333333335,0.30973972222222224
1205,Ombre2Choc Nation,1114747,18.579116666666668,0.30965194444444444
216,Borrtex,1111578,18.5263,0.30877166666666667
16,30,1109253,18.48755,0.3081258333333333
235,Bruno Major,1106799,18.44665,0.3074441666666667
1754,Wild Child,1102789,18.379816666666667,0.30633027777777777
1730,WESTSIDE BOOGIE,1083919,18.065316666666668,0.3010886111111111
1111,Mullage,1081012,18.016866666666665,0.3002811111111111
528,Fifth Harmony,1076656,17.944266666666667,0.2990711111111111
1619,The Script,1069640,17.827333333333332,0.2971222222222222
1811,Yung Gravy,1067522,17.792033333333332,0.2965338888888889
1353,Rich Gang,1062356,17.705933333333334,0.2950988888888889
375,Dame D.O.L.L.A,1043786,17.396433333333334,0.2899405555555556
1301,Quality Control,1038153,17.30255,0.28837583333333333
164,Bee Gees,1033928,17.232133333333334,0.28720222222222225
1694,"Tyler, The Creator",1025408,17.090133333333334,0.28483555555555556
1276,Plies,1022201,17.036683333333333,0.2839447222222222
31,A Bit of Optimism,1021506,17.0251,0.2837516666666666
1254,Petit Biscuit,1019752,16.995866666666668,0.2832644444444445
176,Berhana,1019232,16.9872,0.28312000000000004
938,Lil Mosey,1017163,16.952716666666667,0.28254527777777777
904,Lady Gaga,1013768,16.896133333333335,0.28160222222222225
1057,Matt Quentin,1007428,16.790466666666667,0.2798411111111111
914,Lauv,1003661,16.727683333333335,0.27879472222222224
1543,TK Kravitz,1000328,16.672133333333335,0.2778688888888889
1640,Timeflies,1000100,16.668333333333333,0.27780555555555553
150,Bankrol Hayden,992718,16.5453,0.27575500000000003
1285,Popcaan,991802,16.530033333333332,0.2755005555555555
846,Kevin Gates,985477,16.424616666666665,0.27374361111111106
761,Johan Lenox,976514,16.275233333333333,0.27125388888888885
1798,Young Nudy,976392,16.2732,0.27121999999999996
1319,Rae Sremmurd,974854,16.247566666666668,0.27079277777777777
1417,Sean Kingston,974598,16.2433,0.2707216666666667
1318,RUSSELL!,972406,16.206766666666667,0.27011277777777776
1687,Twista,970120,16.168666666666667,0.26947777777777776
1214,Outkast,967468,16.124466666666667,0.2687411111111111
1558,Takeoff,961126,16.018766666666668,0.2669794444444445
1172,No Spirit,960763,16.012716666666666,0.2668786111111111
526,Fetty Wap,960100,16.001666666666665,0.2666944444444444
596,GoldLink,954126,15.9021,0.265035
848,Kevin Rudolf,948911,15.815183333333334,0.2635863888888889
1253,Petey Pablo,948058,15.800966666666667,0.26334944444444447
1204,Omarion,946251,15.77085,0.2628475
553,Fort Minor,940162,15.669366666666667,0.2611561111111111
1497,Statik Selektah,939037,15.650616666666666,0.2608436111111111
22,6LACK,938926,15.648766666666667,0.2608127777777778
529,Fiji Blue,937509,15.62515,0.26041916666666665
441,Dr. Dre,932588,15.543133333333333,0.25905222222222224
734,Jensen McRae,925849,15.430816666666667,0.2571802777777778
1323,Ralph Castelli,920952,15.3492,0.25582
1774,YK Osiris,917303,15.288383333333334,0.2548063888888889
1079,Miguel,915504,15.2584,0.2543066666666667
433,Don Omar,915144,15.2524,0.25420666666666664
397,DeJ Loaf,900525,15.00875,0.25014583333333335
627,Healy,883832,14.730533333333334,0.2455088888888889
1348,Rex Orange County,882638,14.710633333333334,0.24517722222222224
1836,blink-182,882250,14.704166666666667,0.24506944444444445
1174,Noah Kahan,880200,14.67,0.2445
1834,benny blanco,876372,14.6062,0.24343666666666666
388,Daughtry,864099,14.40165,0.2400275
1713,Vansire,863617,14.393616666666667,0.2398936111111111
1616,The Paper Kites,862247,14.370783333333334,0.23951305555555555
709,Jamie Foxx,859834,14.330566666666666,0.23884277777777776
1219,P-Lo,854573,14.242883333333333,0.23738138888888888
1390,SOB X RBE,851469,14.19115,0.23651916666666667
1405,Sammy Adams,835643,13.927383333333333,0.23212305555555554
322,Coi Leray,831567,13.85945,0.23099083333333334
1575,Tenno,827055,13.78425,0.2297375
1896,will.i.am,825346,13.755766666666666,0.22926277777777776
730,Jeezy,824607,13.74345,0.2290575
6,070 Phi,824304,13.7384,0.22897333333333333
395,Dayglow,822899,13.714983333333333,0.22858305555555555
157,Bazzi,814074,13.5679,0.22613166666666668
787,Joyner Lucas,812713,13.545216666666667,0.2257536111111111
849,Key Glock,806720,13.445333333333334,0.2240888888888889
1431,Shakira,800005,13.333416666666666,0.2222236111111111
1062,Maxo Kream,799449,13.32415,0.22206916666666665
1070,Men At Work,796080,13.268,0.22113333333333335
984,Luke Bryan,792291,13.20485,0.22008083333333334
855,Kiana Ledé,790332,13.1722,0.21953666666666666
1705,V.I.C.,788428,13.140466666666667,0.21900777777777777
1342,Relient K,788385,13.13975,0.21899583333333333
1444,Shoreline Mafia,779540,12.992333333333333,0.2165388888888889
373,Daft Punk,774630,12.9105,0.215175
1322,Raimu,762565,12.709416666666666,0.2118236111111111
446,Dreamville,761476,12.691266666666667,0.21152111111111113
662,Imagine Dragons,744072,12.4012,0.20668666666666666
1009,Macklemore & Ryan Lewis,735629,12.260483333333333,0.2043413888888889
733,Jennifer Lopez,730489,12.174816666666667,0.20291361111111111
1544,TLC,728788,12.146466666666667,0.20244111111111113
764,John K,725966,12.099433333333334,0.20165722222222224
1087,Missy Elliott,721614,12.0269,0.2004483333333333
635,Hippo Campus,718482,11.9747,0.19957833333333333
1743,Weezer,712856,11.880933333333333,0.19801555555555556
1740,Warren G,710510,11.841833333333334,0.1973638888888889
1899,¿Téo?,709054,11.817566666666666,0.19695944444444444
1897,xander.,706956,11.7826,0.19637666666666667
1116,Murphy Lee,706460,11.774333333333333,0.19623888888888888
656,Iamsu!,697635,11.62725,0.1937875
460,EARTHGANG,696820,11.613666666666667,0.19356111111111113
368,DMX,691593,11.52655,0.19210916666666666
1094,Mondo Loops,689258,11.487633333333333,0.19146055555555555
136,Backstreet Boys,686730,11.4455,0.1907583333333333
1225,PUBLIC,684850,11.414166666666667,0.1902361111111111
554,Foster The People,676230,11.2705,0.18784166666666666
1315,RMR,674406,11.2401,0.187335
1637,Tim Atlas,671642,11.194033333333334,0.18656722222222222
1626,The Weeknd,669595,11.159916666666666,0.1859986111111111
1290,Priceless Da Roc,668785,11.146416666666667,0.18577361111111113
319,Clyde Carson,666550,11.109166666666667,0.18515277777777778
843,Keri Hilson,664036,11.067266666666667,0.18445444444444445
303,Childish Major,654007,10.900116666666667,0.18166861111111113
473,Elijah Who,653646,10.8941,0.18156833333333333
1248,Peter CottonTale,652500,10.875,0.18125
1441,Shootergang JoJo,651490,10.858166666666667,0.18096944444444446
1775,YNW Melly,647674,10.794566666666666,0.17990944444444443
902,LMFAO,646492,10.774866666666666,0.1795811111111111
958,Lloyd,645798,10.7633,0.17938833333333332
269,Camila Cabello,643772,10.729533333333332,0.17882555555555554
270,Cam’ron,640061,10.667683333333333,0.1777947222222222
641,Hoogway,639512,10.658533333333333,0.1776422222222222
1861,j-hope,639235,10.653916666666667,0.17756527777777778
844,Kesha,637273,10.621216666666667,0.1770202777777778
925,Lianne La Havas,636402,10.6067,0.17677833333333334
1684,Turbo,636378,10.6063,0.17677166666666666
71,Alicia Keys,635797,10.596616666666666,0.17661027777777777
379,DaniSogen,635116,10.585266666666667,0.1764211111111111
1006,Machine Gun Kelly,634942,10.582366666666667,0.1763727777777778
1633,Three Dog Night,634681,10.578016666666667,0.17630027777777776
408,Desiigner,624997,10.416616666666666,0.17361027777777777
967,Lorde,623417,10.390283333333333,0.1731713888888889
1234,Paris Shadows,621221,10.353683333333333,0.1725613888888889
41,AJR,618324,10.3054,0.17175666666666667
1095,Money Man,616287,10.27145,0.17119083333333332
1853,ford.,615700,10.261666666666667,0.17102777777777778
587,Ginuwine,615343,10.255716666666666,0.1709286111111111
454,Dustin Tebbutt,611817,10.19695,0.16994916666666665
1881,redveil,610854,10.1809,0.16968166666666665
884,Krynoze,606372,10.1062,0.16843666666666665
5,03 Greedo,605232,10.0872,0.16812
411,Devin Kennedy,604434,10.0739,0.16789833333333334
39,ABBA,602766,10.0461,0.16743499999999997
301,Chief Keef,600368,10.006133333333333,0.16676888888888888
105,Ashe,598200,9.97,0.16616666666666668
1718,Viceroy,595101,9.91835,0.16530583333333335
325,Coldplay,594979,9.916316666666667,0.16527194444444446
1404,Sam Smith,594236,9.903933333333333,0.16506555555555555
83,Amy Winehouse,593766,9.8961,0.164935
1590,The Dreggs,592983,9.88305,0.16471750000000002
370,DUSTY LOCANE,590573,9.842883333333333,0.16404805555555554
342,Cupid,589807,9.830116666666667,0.1638352777777778
404,Derek King,583832,9.730533333333334,0.16217555555555557
643,Hot Chelle Rae,582854,9.714233333333333,0.16190388888888887
218,Boyce Avenue,580059,9.66765,0.1611275
1100,Montell Jordan,579781,9.663016666666667,0.16105027777777778
1879,"quickly, quickly",579493,9.658216666666666,0.16097027777777778
850,Keys N Krates,579129,9.65215,0.16086916666666667
450,Duckwrth,577756,9.629266666666666,0.16048777777777776
364,DJ Snake,577589,9.626483333333333,0.16044138888888887
703,Jalen Santoy,575445,9.59075,0.15984583333333333
763,John Denver,570312,9.5052,0.15842
886,Kupla,569005,9.483416666666667,0.15805694444444446
913,Laught Is the Best Medicine,564951,9.41585,0.15693083333333335
900,LIL LO,563199,9.38665,0.15644416666666666
170,Ben Kessler,562998,9.3833,0.15638833333333332
1702,Unusual Demont,562329,9.37215,0.1562025
372,Daddy Yankee,560161,9.336016666666668,0.1556002777777778
1695,UMI,559129,9.318816666666667,0.1553136111111111
547,Floyd Fuji,558116,9.301933333333332,0.1550322222222222
820,Kamal.,556956,9.2826,0.15471000000000001
1667,Towkio,555695,9.261583333333334,0.15435972222222225
1886,steezy prime,555550,9.259166666666667,0.15431944444444445
467,Ed Sheeran,552188,9.203133333333334,0.15338555555555555
683,JON VINYL,551496,9.1916,0.15319333333333332
1547,TOTO,549228,9.1538,0.15256333333333333
173,Benjamin Francis Leftwich,547839,9.13065,0.1521775
1756,William Singe,545217,9.08695,0.15144916666666666
294,Charlie Puth,543226,9.053766666666666,0.1508961111111111
860,Kid Quill,542393,9.039883333333334,0.15066472222222224
834,Kehlani,542316,9.0386,0.15064333333333335
1878,potsu,538156,8.969266666666666,0.14948777777777777
824,Kap G,537388,8.956466666666667,0.14927444444444446
845,Kevin Abstract,530196,8.8366,0.14727666666666667
983,Luis Fonsi,527802,8.7967,0.14661166666666667
808,KC & The Sunshine Band,526383,8.77305,0.1462175
1081,Mike Posner,525067,8.751116666666666,0.14585194444444444
503,Evgeny Grinko,522230,8.703833333333334,0.1450638888888889
352,DBN Gogo,516644,8.610733333333334,0.14351222222222224
232,Brock Berrigan,515781,8.59635,0.1432725
1691,Tyla Yaweh,515739,8.59565,0.1432608333333333
660,Idealism,512697,8.54495,0.14241583333333332
1059,Matthew Wilder,510383,8.506383333333334,0.14177305555555555
1270,Pity Party (Girls Club),508808,8.480133333333333,0.14133555555555555
1364,Rob $tone,508335,8.47225,0.1412041666666667
750,Jim Perkins,504622,8.410366666666667,0.14017277777777779
1400,Salt-N-Pepa,504123,8.40205,0.14003416666666665
1809,Yung Bans,498656,8.310933333333333,0.13851555555555556
320,Coco & Breezy,498000,8.3,0.13833333333333334
1022,Malik,497191,8.286516666666667,0.1381086111111111
1395,Sage The Gemini,495686,8.261433333333333,0.13769055555555554
1741,Watchhouse,495539,8.258983333333333,0.13764972222222221
1163,Nicky Youre,493226,8.220433333333334,0.13700722222222222
211,Bon Jovi,492406,8.206766666666667,0.13677944444444445
696,Jacob LaVallee,491923,8.198716666666666,0.13664527777777777
246,BØRNS,485128,8.085466666666667,0.13475777777777778
782,Jords,485052,8.0842,0.13473666666666664
1609,The Knocks,484068,8.0678,0.13446333333333332
223,Brasstracks,483983,8.066383333333333,0.1344397222222222
242,Buddy,482496,8.0416,0.13402666666666668
1402,Sam Hunt,478226,7.970433333333333,0.13284055555555555
714,Jason Aldean,478178,7.969633333333333,0.13282722222222224
912,Latto,477911,7.965183333333333,0.13275305555555555
970,Loud Luxury,477495,7.95825,0.1326375
1036,Mario,476823,7.94705,0.13245083333333332
201,Blue Wednesday,475914,7.9319,0.13219833333333333
100,Arin Ray,472794,7.8799,0.13133166666666668
1396,SahBabii,470093,7.834883333333333,0.13058138888888887
1635,Tibeauthetraveler,469752,7.8292,0.13048666666666667
56,Adrian Marcel,469378,7.822966666666667,0.1303827777777778
1217,Ozuna,469235,7.820583333333333,0.13034305555555556
48,Aaron Smith,468021,7.80035,0.13000583333333332
1080,Mike Jones,466530,7.7755,0.12959166666666666
299,Cheryl Lynn,465911,7.765183333333334,0.12941972222222223
1183,NorthSideBenji,464810,7.746833333333333,0.1291138888888889
1847,dvsn,460879,7.681316666666667,0.12802194444444445
1692,Tyler Burkhart,459192,7.6532,0.12755333333333332
193,Bishop Nehru,459000,7.65,0.1275
512,Fall Out Boy,458186,7.636433333333334,0.12727388888888888
40,ADÉ,456538,7.608966666666666,0.1268161111111111
1751,Whookilledkenny,456331,7.6055166666666665,0.1267586111111111
1397,Saint Joshua,455351,7.589183333333334,0.12648638888888888
